step,mark_price,index_price,funding_rate,cum_funding,insurance_fund,liquidations,positions_alive,insolvent,iota_violated,leverage_violated
753,26550.540105407807,26572.814048449258,-0.000838222967309371,-0.6063684400479614,101532.6830841888,0,25,False,False,False
754,26528.26616236636,26550.540105407807,-0.000838926174496574,-0.607207366222458,101532.6830841888,0,25,False,False,False
755,26505.992219324908,26528.26616236636,-0.0008396305625525437,-0.6080469967850105,101532.6830841888,0,25,False,False,False
756,26483.718276283456,26505.992219324908,-0.0008403361344538485,-0.6088873329194644,101532.6830841888,0,25,False,False,False
757,26461.44433324201,26483.718276283456,-0.0008410428931874822,-0.6097283758126518,101532.6830841888,0,25,False,False,False
758,26439.17039020056,26461.44433324201,-0.0008417508417507712,-0.6105701266544026,101532.6830841888,0,25,False,False,False
759,26416.89644715911,26439.170390200557,-0.0008424599831507298,-0.6114125866375533,101532.6830841888,0,25,False,False,False
760,26394.62250411766,26416.89644715911,-0.0008431703204047888,-0.6122557569579581,101532.6830841888,0,25,False,False,False
761,26372.34856107621,26394.62250411766,-0.0008438818565400138,-0.6130996388144981,101532.6830841888,0,25,False,False,False
762,26350.074618034763,26372.34856107621,-0.0008445945945945238,-0.6139442334090927,101532.6830841888,0,25,False,False,False
763,26327.800674993312,26350.074618034763,-0.0008453085376162971,-0.614789541946709,101532.6830841888,0,25,False,False,False
764,26305.52673195186,26327.800674993312,-0.0008460236886633499,-0.6156355656353724,101532.6830841888,0,25,False,False,False
765,26283.252788910413,26305.52673195186,-0.0008467400508043322,-0.6164823056861767,101532.6830841888,0,25,False,False,False
766,26260.978845868965,26283.252788910413,-0.0008474576271185731,-0.6173297633132953,101532.6830841888,0,25,False,False,False
767,26238.704902827514,26260.978845868965,-0.0008481764206955721,-0.6181779397339908,101532.6830841888,0,25,False,False,False
768,26216.430959786063,26238.704902827514,-0.0008488964346350421,-0.6190268361686259,101532.6830841888,0,25,False,False,False
769,26194.157016744615,26194.157016744615,0.0,-0.6190268361686259,101532.6830841888,0,25,False,False,False
770,26172.328552563995,26194.157016744615,-0.0008333333333333274,-0.6198601695019592,101532.6830841888,0,25,False,False,False
771,26150.500088383375,26172.328552563995,-0.0008340283569641309,-0.6206941978589233,101532.6830841888,0,25,False,False,False
772,26128.671624202754,26150.500088383375,-0.0008347245409014966,-0.6215289223998248,101532.6830841888,0,25,False,False,False
773,26106.843160022134,26128.671624202754,-0.0008354218880534611,-0.6223643442878782,101532.6830841888,0,25,False,False,False
774,26085.014695841513,26106.843160022134,-0.0008361204013377867,-0.623200464689216,101532.6830841888,0,25,False,False,False
775,26063.186231660893,26085.014695841513,-0.0008368200836820025,-0.624037284772898,101532.6830841888,0,25,False,False,False
776,26041.357767480273,26063.186231660893,-0.0008375209380234446,-0.6248748057109215,101532.6830841888,0,25,False,False,False
777,26019.529303299652,26041.357767480273,-0.0008382229673092983,-0.6257130286782308,101532.6830841888,0,25,False,False,False
778,25997.700839119032,26019.529303299652,-0.0008389261744966383,-0.6265519548527274,101532.6830841888,0,25,False,False,False
779,25975.87237493841,25997.700839119032,-0.0008396305625524709,-0.6273915854152798,101532.6830841888,0,25,False,False,False
780,25954.04391075779,25975.87237493841,-0.0008403361344537755,-0.6282319215497336,101532.6830841888,0,25,False,False,False
781,25932.215446577167,25954.04391075779,-0.0008410428931876868,-0.6290729644429213,101532.6830841888,0,25,False,False,False
782,25910.386982396547,25932.21544657717,-0.000841750841750976,-0.6299147152846722,101532.6830841888,0,25,False,False,False
783,25888.558518215927,25910.386982396547,-0.0008424599831507944,-0.630757175267823,101532.6830841888,0,25,False,False,False
784,25866.730054035306,25888.558518215927,-0.0008431703204047159,-0.6316003455882278,101532.6830841888,0,25,False,False,False
785,25844.901589854686,25866.730054035306,-0.0008438818565400784,-0.6324442274447678,101532.6830841888,0,25,False,False,False
786,25823.073125674066,25844.901589854686,-0.0008445945945945887,-0.6332888220393624,101532.6830841888,0,25,False,False,False
787,25801.244661493445,25823.073125674066,-0.000845308537616224,-0.6341341305769786,101532.6830841888,0,25,False,False,False
788,25779.416197312825,25801.244661493445,-0.0008460236886632766,-0.6349801542656419,101532.6830841888,0,25,False,False,False
789,25757.587733132204,25779.416197312825,-0.000846740050804397,-0.6358268943164463,101532.6830841888,0,25,False,False,False
790,25735.759268951584,25757.587733132204,-0.0008474576271186381,-0.636674351943565,101532.6830841888,0,25,False,False,False
791,25713.930804770964,25735.759268951584,-0.0008481764206954987,-0.6375225283642605,101532.6830841888,0,25,False,False,False
792,25692.102340590343,25713.930804770964,-0.0008488964346349686,-0.6383714247988954,101532.6830841888,0,25,False,False,False
793,25670.273876409723,25670.273876409723,0.0,-0.6383714247988954,101532.6830841888,0,25,False,False,False
794,25648.881981512714,25670.273876409723,-0.000833333333333387,-0.6392047581322288,101532.6830841888,0,25,False,False,False
795,25627.490086615708,25648.881981512714,-0.0008340283569640486,-0.6400387864891928,101532.6830841888,0,25,False,False,False
796,25606.0981917187,25627.490086615708,-0.0008347245409015562,-0.6408735110300944,101532.6830841888,0,25,False,False,False
797,25584.706296821692,25606.0981917187,-0.0008354218880533787,-0.6417089329181478,101532.6830841888,0,25,False,False,False
798,25563.314401924683,25584.70629682169,-0.0008361204013377043,-0.6425450533194855,101532.6830841888,0,25,False,False,False
799,25541.922507027673,25563.314401924683,-0.0008368200836820622,-0.6433818734031675,101532.6830841888,0,25,False,False,False
800,25520.530612130668,25541.922507027673,-0.000837520938023362,-0.6442193943411909,101532.6830841888,0,25,False,False,False
801,25499.138717233658,25520.530612130668,-0.0008382229673093582,-0.6450576173085003,101532.6830841888,0,25,False,False,False
802,25477.74682233665,25499.138717233658,-0.0008389261744966983,-0.645896543482997,101532.6830841888,0,25,False,False,False
803,25456.354927439643,25477.74682233665,-0.0008396305625523882,-0.6467361740455494,101532.6830841888,0,25,False,False,False
804,25434.963032542633,25456.354927439643,-0.0008403361344538356,-0.6475765101800033,101532.6830841888,0,25,False,False,False
805,25413.571137645624,25434.963032542633,-0.0008410428931876067,-0.6484175530731909,101532.6830841888,0,25,False,False,False
806,25392.179242748618,25413.571137645627,-0.0008417508417508958,-0.6492593039149418,101532.6830841888,0,25,False,False,False
807,25370.78734785161,25392.179242748618,-0.0008424599831508545,-0.6501017638980926,101532.6830841888,0,25,False,False,False
808,25349.395452954603,25370.78734785161,-0.0008431703204046327,-0.6509449342184972,101532.6830841888,0,25,False,False,False
809,25328.003558057593,25349.395452954603,-0.0008438818565401386,-0.6517888160750374,101532.6830841888,0,25,False,False,False
810,25306.611663160584,25328.003558057593,-0.000844594594594649,-0.652633410669632,101532.6830841888,0,25,False,False,False
811,25285.219768263578,25306.611663160584,-0.0008453085376161406,-0.6534787192072481,101532.6830841888,0,25,False,False,False
812,25263.82787336657,25285.219768263578,-0.000846023688663337,-0.6543247428959115,101532.6830841888,0,25,False,False,False
813,25242.435978469563,25263.82787336657,-0.0008467400508043136,-0.6551714829467158,101532.6830841888,0,25,False,False,False
814,25221.044083572553,25242.435978469563,-0.0008474576271186986,-0.6560189405738345,101532.6830841888,0,25,False,False,False
815,25199.652188675544,25221.044083572553,-0.0008481764206955592,-0.65686711699453,101532.6830841888,0,25,False,False,False
816,25178.260293778538,25199.652188675544,-0.0008488964346348849,-0.657716013429165,101532.6830841888,0,25,False,False,False
817,25156.86839888153,25156.86839888153,0.0,-0.657716013429165,101532.6830841888,0,25,False,False,False
818,25135.90434188246,25156.86839888153,-0.0008333333333334043,-0.6585493467624983,101532.6830841888,0,25,False,False,False
819,25114.940284883392,25135.90434188246,-0.0008340283569640631,-0.6593833751194624,101532.6830841888,0,25,False,False,False
820,25093.976227884326,25114.940284883392,-0.0008347245409014287,-0.6602180996603638,101532.6830841888,0,25,False,False,False
821,25073.012170885257,25093.976227884326,-0.0008354218880535381,-0.6610535215484173,101532.6830841888,0,25,False,False,False
822,25052.048113886187,25073.012170885257,-0.0008361204013378639,-0.6618896419497552,101532.6830841888,0,25,False,False,False
823,25031.08405688712,25052.048113886187,-0.0008368200836819345,-0.6627264620334371,101532.6830841888,0,25,False,False,False
824,25010.119999888055,25031.08405688712,-0.0008375209380233765,-0.6635639829714605,101532.6830841888,0,25,False,False,False
825,24989.155942888985,25010.119999888055,-0.0008382229673093756,-0.6644022059387699,101532.6830841888,0,25,False,False,False
826,24968.191885889915,24989.155942888985,-0.0008389261744967157,-0.6652411321132666,101532.6830841888,0,25,False,False,False
827,24947.22782889085,24968.191885889915,-0.0008396305625524027,-0.6660807626758191,101532.6830841888,0,25,False,False,False
828,24926.263771891783,24947.22782889085,-0.0008403361344537073,-0.6669210988102727,101532.6830841888,0,25,False,False,False
829,24905.299714892713,24926.263771891783,-0.0008410428931876241,-0.6677621417034604,101532.6830841888,0,25,False,False,False
830,24884.335657893644,24905.299714892713,-0.0008417508417509135,-0.6686038925452112,101532.6830841888,0,25,False,False,False
831,24863.371600894578,24884.335657893644,-0.0008424599831507259,-0.6694463525283619,101532.6830841888,0,25,False,False,False
832,24842.40754389551,24863.371600894578,-0.0008431703204046472,-0.6702895228487665,101532.6830841888,0,25,False,False,False
833,24821.44348689644,24842.40754389551,-0.0008438818565401562,-0.6711334047053067,101532.6830841888,0,25,False,False,False
834,24800.479429897372,24821.44348689644,-0.0008445945945946665,-0.6719779992999013,101532.6830841888,0,25,False,False,False
835,24779.515372898306,24800.479429897372,-0.0008453085376161553,-0.6728233078375174,101532.6830841888,0,25,False,False,False
836,24758.55131589924,24779.515372898306,-0.0008460236886632078,-0.6736693315261806,101532.6830841888,0,25,False,False,False
837,24737.58725890017,24758.551315899236,-0.0008467400508043283,-0.6745160715769849,101532.6830841888,0,25,False,False,False
838,24716.6232019011,24737.58725890017,-0.0008474576271187163,-0.6753635292041036,101532.6830841888,0,25,False,False,False
839,24695.659144902034,24716.6232019011,-0.0008481764206954297,-0.676211705624799,101532.6830841888,0,25,False,False,False
840,24674.69508790297,24695.659144902034,-0.0008488964346348995,-0.677060602059434,101532.6830841888,0,25,False,False,False
841,24653.7310309039,24653.7310309039,0.0,-0.677060602059434,101532.6830841888,0,25,False,False,False
842,24633.186255044813,24653.7310309039,-0.0008333333333332833,-0.6778939353927672,101532.6830841888,0,25,False,False,False
843,24612.641479185724,24633.186255044813,-0.0008340283569642343,-0.6787279637497314,101532.6830841888,0,25,False,False,False
844,24592.09670332664,24612.641479185724,-0.0008347245409014524,-0.6795626882906329,101532.6830841888,0,25,False,False,False
845,24571.551927467553,24592.09670332664,-0.0008354218880534169,-0.6803981101786863,101532.6830841888,0,25,False,False,False
846,24551.007151608464,24571.551927467553,-0.0008361204013378904,-0.6812342305800242,101532.6830841888,0,25,False,False,False
847,24530.46237574938,24551.007151608464,-0.0008368200836819581,-0.6820710506637061,101532.6830841888,0,25,False,False,False
848,24509.917599890294,24530.46237574938,-0.0008375209380234003,-0.6829085716017295,101532.6830841888,0,25,False,False,False
849,24489.372824031205,24509.917599890294,-0.0008382229673094023,-0.6837467945690389,101532.6830841888,0,25,False,False,False
850,24468.82804817212,24489.372824031205,-0.000838926174496594,-0.6845857207435354,101532.6830841888,0,25,False,False,False
851,24448.283272313034,24468.82804817212,-0.0008396305625524265,-0.6854253513060878,101532.6830841888,0,25,False,False,False
852,24427.738496453945,24448.283272313034,-0.0008403361344538798,-0.6862656874405417,101532.6830841888,0,25,False,False,False
853,24407.19372059486,24427.738496453945,-0.0008410428931875021,-0.6871067303337293,101532.6830841888,0,25,False,False,False
854,24386.648944735774,24407.19372059486,-0.0008417508417507912,-0.68794848117548,101532.6830841888,0,25,False,False,False
855,24366.104168876685,24386.648944735774,-0.0008424599831508988,-0.6887909411586309,101532.6830841888,0,25,False,False,False
856,24345.5593930176,24366.104168876685,-0.0008431703204046712,-0.6896341114790356,101532.6830841888,0,25,False,False,False
857,24325.014617158515,24345.5593930176,-0.0008438818565400337,-0.6904779933355757,101532.6830841888,0,25,False,False,False
858,24304.469841299426,24325.014617158515,-0.0008445945945946934,-0.6913225879301704,101532.6830841888,0,25,False,False,False
859,24283.92506544034,24304.469841299426,-0.0008453085376161791,-0.6921678964677866,101532.6830841888,0,25,False,False,False
860,24263.380289581255,24283.92506544034,-0.0008460236886632318,-0.6930139201564499,101532.6830841888,0,25,False,False,False
861,24242.835513722166,24263.380289581255,-0.0008467400508045021,-0.6938606602072545,101532.6830841888,0,25,False,False,False
862,24222.29073786308,24242.835513722166,-0.0008474576271185932,-0.694708117834373,101532.6830841888,0,25,False,False,False
863,24201.745962003995,24222.29073786308,-0.0008481764206954537,-0.6955562942550685,101532.6830841888,0,25,False,False,False
864,24181.201186144906,24201.745962003995,-0.0008488964346350738,-0.6964051906897035,101532.6830841888,0,25,False,False,False
865,24160.65641028582,24160.65641028582,0.0,-0.6964051906897035,101532.6830841888,0,25,False,False,False
866,24140.522529943915,24160.65641028582,-0.0008333333333333706,-0.6972385240230369,101532.6830841888,0,25,False,False,False
867,24120.388649602013,24140.522529943915,-0.0008340283569640234,-0.6980725523800009,101532.6830841888,0,25,False,False,False
868,24100.254769260107,24120.38864960201,-0.0008347245409013891,-0.6989072769209023,101532.6830841888,0,25,False,False,False
869,24080.1208889182,24100.254769260107,-0.0008354218880535044,-0.6997426988089558,101532.6830841888,0,25,False,False,False
870,24059.987008576296,24080.1208889182,-0.00083612040133783,-0.7005788192102936,101532.6830841888,0,25,False,False,False
871,24039.85312823439,24059.987008576296,-0.0008368200836820458,-0.7014156392939757,101532.6830841888,0,25,False,False,False
872,24019.719247892488,24039.85312823439,-0.0008375209380233368,-0.702253160231999,101532.6830841888,0,25,False,False,False
873,23999.585367550582,24019.719247892488,-0.0008382229673093417,-0.7030913831993083,101532.6830841888,0,25,False,False,False
874,23979.451487208677,23999.585367550582,-0.0008389261744966818,-0.703930309373805,101532.6830841888,0,25,False,False,False
875,23959.317606866774,23979.451487208677,-0.0008396305625523628,-0.7047699399363573,101532.6830841888,0,25,False,False,False
876,23939.18372652487,23959.317606866774,-0.0008403361344538191,-0.7056102760708111,101532.6830841888,0,25,False,False,False
877,23919.049846182963,23939.18372652487,-0.0008410428931875901,-0.7064513189639986,101532.6830841888,0,25,False,False,False
878,23898.915965841057,23919.049846182963,-0.0008417508417508794,-0.7072930698057495,101532.6830841888,0,25,False,False,False
879,23878.78208549915,23898.915965841057,-0.000842459983150838,-0.7081355297889003,101532.6830841888,0,25,False,False,False
880,23858.64820515725,23878.78208549915,-0.0008431703204046072,-0.7089787001093049,101532.6830841888,0,25,False,False,False
881,23838.514324815344,23858.64820515725,-0.0008438818565401221,-0.709822581965845,101532.6830841888,0,25,False,False,False
882,23818.380444473438,23838.514324815344,-0.0008445945945946324,-0.7106671765604397,101532.6830841888,0,25,False,False,False
883,23798.246564131536,23818.380444473438,-0.0008453085376161151,-0.7115124850980558,101532.6830841888,0,25,False,False,False
884,23778.11268378963,23798.246564131536,-0.0008460236886633204,-0.712358508786719,101532.6830841888,0,25,False,False,False
885,23757.978803447724,23778.11268378963,-0.0008467400508044409,-0.7132052488375235,101532.6830841888,0,25,False,False,False
886,23737.84492310582,23757.978803447724,-0.000847457627118682,-0.7140527064646421,101532.6830841888,0,25,False,False,False
887,23717.711042763913,23737.84492310582,-0.0008481764206955426,-0.7149008828853377,101532.6830841888,0,25,False,False,False
888,23697.57716242201,23717.711042763913,-0.0008488964346348592,-0.7157497793199725,101532.6830841888,0,25,False,False,False
889,23677.443282080105,23677.443282080105,0.0,-0.7157497793199725,101532.6830841888,0,25,False,False,False
890,23657.712079345038,23677.443282080105,-0.0008333333333333521,-0.7165831126533059,101532.6830841888,0,25,False,False,False
891,23637.98087660997,23657.712079345038,-0.0008340283569641556,-0.71741714101027,101532.6830841888,0,25,False,False,False
892,23618.249673874903,23637.98087660997,-0.0008347245409015214,-0.7182518655511715,101532.6830841888,0,25,False,False,False
893,23598.51847113984,23618.249673874903,-0.0008354218880533319,-0.7190872874392248,101532.6830841888,0,25,False,False,False
894,23578.787268404772,23598.518471139836,-0.0008361204013376574,-0.7199234078405624,101532.6830841888,0,25,False,False,False
895,23559.056065669705,23578.787268404772,-0.0008368200836820272,-0.7207602279242444,101532.6830841888,0,25,False,False,False
896,23539.324862934638,23559.056065669705,-0.0008375209380234695,-0.7215977488622679,101532.6830841888,0,25,False,False,False
897,23519.59366019957,23539.324862934638,-0.0008382229673093231,-0.7224359718295772,101532.6830841888,0,25,False,False,False
898,23499.862457464504,23519.59366019957,-0.0008389261744966633,-0.7232748980040739,101532.6830841888,0,25,False,False,False
899,23480.131254729436,23499.862457464504,-0.0008396305625524959,-0.7241145285666264,101532.6830841888,0,25,False,False,False
900,23460.40005199437,23480.131254729436,-0.0008403361344538005,-0.7249548647010802,101532.6830841888,0,25,False,False,False
901,23440.668849259302,23460.40005199437,-0.0008410428931875716,-0.7257959075942677,101532.6830841888,0,25,False,False,False
902,23420.93764652424,23440.668849259306,-0.0008417508417508607,-0.7266376584360186,101532.6830841888,0,25,False,False,False
903,23401.20644378917,23420.93764652424,-0.0008424599831508193,-0.7274801184191694,101532.6830841888,0,25,False,False,False
904,23381.475241054104,23401.20644378917,-0.0008431703204047408,-0.7283232887395741,101532.6830841888,0,25,False,False,False
905,23361.744038319037,23381.475241054104,-0.0008438818565401034,-0.7291671705961141,101532.6830841888,0,25,False,False,False
906,23342.01283558397,23361.744038319037,-0.0008445945945946136,-0.7300117651907088,101532.6830841888,0,25,False,False,False
907,23322.281632848903,23342.01283558397,-0.0008453085376162491,-0.730857073728325,101532.6830841888,0,25,False,False,False
908,23302.550430113835,23322.281632848903,-0.0008460236886633017,-0.7317030974169882,101532.6830841888,0,25,False,False,False
909,23282.81922737877,23302.550430113835,-0.0008467400508042661,-0.7325498374677926,101532.6830841888,0,25,False,False,False
910,23263.088024643705,23282.81922737877,-0.0008474576271186631,-0.7333972950949113,101532.6830841888,0,25,False,False,False
911,23243.356821908637,23263.088024643705,-0.0008481764206955237,-0.7342454715156068,101532.6830841888,0,25,False,False,False
912,23223.62561917357,23243.356821908637,-0.0008488964346349937,-0.7350943679502419,101532.6830841888,0,25,False,False,False
913,23203.894416438503,23203.894416438503,0.0,-0.7350943679502419,101532.6830841888,0,25,False,False,False
914,23184.557837758137,23203.894416438503,-0.0008333333333333616,-0.7359277012835752,101532.6830841888,0,25,False,False,False
915,23165.22125907777,23184.557837758137,-0.000834028356964165,-0.7367617296405393,101532.6830841888,0,25,False,False,False
916,23145.88468039741,23165.22125907777,-0.0008347245409013737,-0.7375964541814407,101532.6830841888,0,25,False,False,False
917,23126.548101717042,23145.88468039741,-0.0008354218880534953,-0.7384318760694942,101532.6830841888,0,25,False,False,False
918,23107.211523036676,23126.548101717042,-0.0008361204013378209,-0.7392679964708321,101532.6830841888,0,25,False,False,False
919,23087.87494435631,23107.211523036676,-0.0008368200836820367,-0.7401048165545141,101532.6830841888,0,25,False,False,False
920,23068.538365675944,23087.87494435631,-0.000837520938023479,-0.7409423374925376,101532.6830841888,0,25,False,False,False
921,23049.201786995578,23068.538365675944,-0.0008382229673093327,-0.7417805604598469,101532.6830841888,0,25,False,False,False
922,23029.865208315212,23049.201786995578,-0.0008389261744966728,-0.7426194866343435,101532.6830841888,0,25,False,False,False
923,23010.52862963485,23029.865208315212,-0.0008396305625523474,-0.7434591171968958,101532.6830841888,0,25,False,False,False
924,22991.192050954483,23010.52862963485,-0.00084033613445381,-0.7442994533313496,101532.6830841888,0,25,False,False,False
925,22971.855472274117,22991.192050954483,-0.000841042893187581,-0.7451404962245372,101532.6830841888,0,25,False,False,False
926,22952.51889359375,22971.855472274117,-0.0008417508417508702,-0.745982247066288,101532.6830841888,0,25,False,False,False
927,22933.182314913385,22952.51889359375,-0.0008424599831508289,-0.7468247070494388,101532.6830841888,0,25,False,False,False
928,22913.845736233023,22933.182314913385,-0.0008431703204045917,-0.7476678773698434,101532.6830841888,0,25,False,False,False
929,22894.509157552657,22913.845736233023,-0.0008438818565401129,-0.7485117592263836,101532.6830841888,0,25,False,False,False
930,22875.17257887229,22894.509157552657,-0.0008445945945946232,-0.7493563538209782,101532.6830841888,0,25,False,False,False
931,22855.836000191925,22875.17257887229,-0.0008453085376162586,-0.7502016623585944,101532.6830841888,0,25,False,False,False
932,22836.49942151156,22855.836000191925,-0.0008460236886633113,-0.7510476860472577,101532.6830841888,0,25,False,False,False
933,22817.162842831192,22836.49942151156,-0.0008467400508044317,-0.7518944260980621,101532.6830841888,0,25,False,False,False
934,22797.826264150826,22817.162842831192,-0.0008474576271186729,-0.7527418837251808,101532.6830841888,0,25,False,False,False
935,22778.489685470464,22797.826264150826,-0.0008481764206953739,-0.7535900601458762,101532.6830841888,0,25,False,False,False
936,22759.153106790098,22778.489685470464,-0.0008488964346350033,-0.7544389565805112,101532.6830841888,0,25,False,False,False
937,22739.81652810973,22739.81652810973,0.0,-0.7544389565805112,101532.6830841888,0,25,False,False,False
938,22720.866681002975,22739.81652810973,-0.000833333333333256,-0.7552722899138444,101532.6830841888,0,25,False,False,False
939,22701.916833896215,22720.866681002975,-0.0008340283569642195,-0.7561063182708087,101532.6830841888,0,25,False,False,False
940,22682.966986789455,22701.916833896215,-0.0008347245409015853,-0.7569410428117103,101532.6830841888,0,25,False,False,False
941,22664.0171396827,22682.966986789455,-0.0008354218880533895,-0.7577764646997637,101532.6830841888,0,25,False,False,False
942,22645.067292575943,22664.0171396827,-0.0008361204013377151,-0.7586125851011014,101532.6830841888,0,25,False,False,False
943,22626.117445469183,22645.067292575943,-0.0008368200836820914,-0.7594494051847835,101532.6830841888,0,25,False,False,False
944,22607.167598362423,22626.117445469183,-0.0008375209380235336,-0.7602869261228071,101532.6830841888,0,25,False,False,False
945,22588.217751255666,22607.167598362426,-0.0008382229673093873,-0.7611251490901165,101532.6830841888,0,25,False,False,False
946,22569.26790414891,22588.217751255666,-0.0008389261744965664,-0.7619640752646131,101532.6830841888,0,25,False,False,False
947,22550.31805704215,22569.26790414891,-0.0008396305625525602,-0.7628037058271656,101532.6830841888,0,25,False,False,False
948,22531.36820993539,22550.31805704215,-0.0008403361344538649,-0.7636440419616195,101532.6830841888,0,25,False,False,False
949,22512.418362828634,22531.36820993539,-0.0008410428931874746,-0.7644850848548069,101532.6830841888,0,25,False,False,False
950,22493.468515721877,22512.418362828634,-0.0008417508417507637,-0.7653268356965577,101532.6830841888,0,25,False,False,False
951,22474.518668615117,22493.468515721874,-0.0008424599831507222,-0.7661692956797084,101532.6830841888,0,25,False,False,False
952,22455.568821508357,22474.518668615117,-0.0008431703204048054,-0.7670124660001132,101532.6830841888,0,25,False,False,False
953,22436.6189744016,22455.568821508357,-0.0008438818565400062,-0.7678563478566532,101532.6830841888,0,25,False,False,False
954,22417.669127294845,22436.6189744016,-0.0008445945945945163,-0.7687009424512478,101532.6830841888,0,25,False,False,False
955,22398.719280188085,22417.669127294845,-0.0008453085376163138,-0.7695462509888641,101532.6830841888,0,25,False,False,False
956,22379.769433081325,22398.719280188085,-0.0008460236886633666,-0.7703922746775275,101532.6830841888,0,25,False,False,False
957,22360.81958597457,22379.769433081325,-0.0008467400508043246,-0.7712390147283318,101532.6830841888,0,25,False,False,False
958,22341.869738867812,22360.81958597457,-0.0008474576271185654,-0.7720864723554504,101532.6830841888,0,25,False,False,False
959,22322.919891761052,22341.869738867812,-0.0008481764206955888,-0.7729346487761459,101532.6830841888,0,25,False,False,False
960,22303.970044654292,22322.919891761052,-0.0008488964346350588,-0.773783545210781,101532.6830841888,0,25,False,False,False
961,22285.020197547536,22285.020197547536,0.0,-0.773783545210781,101532.6830841888,0,25,False,False,False
962,22266.449347382913,22285.020197547536,-0.0008333333333333017,-0.7746168785441143,101532.6830841888,0,25,False,False,False
963,22247.87849721829,22266.449347382913,-0.0008340283569641052,-0.7754509069010784,101532.6830841888,0,25,False,False,False
964,22229.307647053665,22247.87849721829,-0.0008347245409016344,-0.77628563144198,101532.6830841888,0,25,False,False,False
965,22210.736796889043,22229.307647053665,-0.0008354218880534354,-0.7771210533300335,101532.6830841888,0,25,False,False,False
966,22192.16594672442,22210.736796889043,-0.000836120401337761,-0.7779571737313712,101532.6830841888,0,25,False,False,False
967,22173.5950965598,22192.16594672442,-0.0008368200836819767,-0.7787939938150532,101532.6830841888,0,25,False,False,False
968,22155.024246395176,22173.5950965598,-0.0008375209380234188,-0.7796315147530767,101532.6830841888,0,25,False,False,False
969,22136.45339623055,22155.024246395176,-0.0008382229673094367,-0.7804697377203861,101532.6830841888,0,25,False,False,False
970,22117.88254606593,22136.45339623055,-0.0008389261744966126,-0.7813086638948827,101532.6830841888,0,25,False,False,False
971,22099.311695901306,22117.88254606593,-0.0008396305625524451,-0.7821482944574352,101532.6830841888,0,25,False,False,False
972,22080.740845736684,22099.311695901306,-0.0008403361344537497,-0.782988630591889,101532.6830841888,0,25,False,False,False
973,22062.16999557206,22080.740845736684,-0.0008410428931875207,-0.7838296734850765,101532.6830841888,0,25,False,False,False
974,22043.599145407436,22062.16999557206,-0.0008417508417509747,-0.7846714243268275,101532.6830841888,0,25,False,False,False
975,22025.028295242813,22043.599145407436,-0.0008424599831507685,-0.7855138843099783,101532.6830841888,0,25,False,False,False
976,22006.45744507819,22025.028295242813,-0.0008431703204046898,-0.786357054630383,101532.6830841888,0,25,False,False,False
977,21987.88659491357,22006.45744507819,-0.0008438818565400524,-0.787200936486923,101532.6830841888,0,25,False,False,False
978,21969.315744748943,21987.88659491357,-0.000844594594594728,-0.7880455310815178,101532.6830841888,0,25,False,False,False
979,21950.74489458432,21969.315744748943,-0.000845308537616198,-0.788890839619134,101532.6830841888,0,25,False,False,False
980,21932.1740444197,21950.74489458432,-0.0008460236886632506,-0.7897368633077972,101532.6830841888,0,25,False,False,False
981,21913.603194255076,21932.1740444197,-0.000846740050804371,-0.7905836033586016,101532.6830841888,0,25,False,False,False
982,21895.032344090454,21913.603194255076,-0.000847457627118612,-0.7914310609857201,101532.6830841888,0,25,False,False,False
983,21876.461493925828,21895.032344090454,-0.0008481764206956387,-0.7922792374064158,101532.6830841888,0,25,False,False,False
984,21857.890643761206,21876.461493925828,-0.0008488964346349425,-0.7931281338410507,101532.6830841888,0,25,False,False,False
985,21839.319793596584,21839.319793596584,0.0,-0.7931281338410507,101532.6830841888,0,25,False,False,False
986,21821.120360435252,21839.319793596584,-0.0008333333333333751,-0.7939614671743841,101532.6830841888,0,25,False,False,False
987,21802.920927273924,21821.120360435252,-0.000834028356964012,-0.7947954955313481,101532.6830841888,0,25,False,False,False
988,21784.721494112593,21802.92092727392,-0.0008347245409013775,-0.7956302200722495,101532.6830841888,0,25,False,False,False
989,21766.52206095126,21784.721494112593,-0.0008354218880535088,-0.796465641960303,101532.6830841888,0,25,False,False,False
990,21748.32262778993,21766.52206095126,-0.0008361204013378346,-0.7973017623616409,101532.6830841888,0,25,False,False,False
991,21730.1231946286,21748.32262778993,-0.0008368200836820504,-0.7981385824453229,101532.6830841888,0,25,False,False,False
992,21711.92376146727,21730.1231946286,-0.0008375209380233253,-0.7989761033833462,101532.6830841888,0,25,False,False,False
993,21693.72432830594,21711.92376146727,-0.0008382229673093462,-0.7998143263506556,101532.6830841888,0,25,False,False,False
994,21675.52489514461,21693.72432830594,-0.0008389261744966863,-0.8006532525251523,101532.6830841888,0,25,False,False,False
995,21657.32546198328,21675.52489514461,-0.0008396305625523512,-0.8014928830877046,101532.6830841888,0,25,False,False,False
996,21639.12602882195,21657.32546198328,-0.0008403361344538236,-0.8023332192221584,101532.6830841888,0,25,False,False,False
997,21620.926595660618,21639.12602882195,-0.0008410428931875947,-0.803174262115346,101532.6830841888,0,25,False,False,False
998,21602.727162499286,21620.926595660618,-0.000841750841750884,-0.8040160129570969,101532.6830841888,0,25,False,False,False
